Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,Sample Name,SRA Study,Low Quality (1 Yes 0 No)
SRR9963348,AMPLICON,602,36575112,PRJNA559967,SAMN12565100,Metagenome or environmental,21034149,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6710823,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S31m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963349,AMPLICON,602,24240132,PRJNA559967,SAMN12565100,Metagenome or environmental,14057262,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6710822,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S31p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963350,AMPLICON,602,30938586,PRJNA559967,SAMN12565100,Metagenome or environmental,17307159,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6710821,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S32k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963351,AMPLICON,602,38538234,PRJNA559967,SAMN12565100,Metagenome or environmental,21883886,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6710820,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S32m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963352,AMPLICON,602,37181928,PRJNA559967,SAMN12565100,Metagenome or environmental,20508927,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX6710819,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P11s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963353,AMPLICON,602,20900838,PRJNA559967,SAMN12565100,Metagenome or environmental,11511120,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6710818,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P11p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963354,AMPLICON,602,23766358,PRJNA559967,SAMN12565100,Metagenome or environmental,13342049,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6710817,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P12b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963355,AMPLICON,602,20334356,PRJNA559967,SAMN12565100,Metagenome or environmental,11185280,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710816,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P11y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963356,AMPLICON,602,23408770,PRJNA559967,SAMN12565100,Metagenome or environmental,12912631,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6710815,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P12k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963357,AMPLICON,602,38961440,PRJNA559967,SAMN12565100,Metagenome or environmental,21604036,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX6710814,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P12g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963358,AMPLICON,602,43062866,PRJNA559967,SAMN12565100,Metagenome or environmental,23759380,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6710813,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P12p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963359,AMPLICON,602,27914740,PRJNA559967,SAMN12565100,Metagenome or environmental,15354584,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6710812,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P12m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963360,AMPLICON,602,31275104,PRJNA559967,SAMN12565100,Metagenome or environmental,17204865,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6710811,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P12y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963361,AMPLICON,602,33374880,PRJNA559967,SAMN12565100,Metagenome or environmental,18340981,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6710810,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P12s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963362,AMPLICON,602,73515638,PRJNA559967,SAMN12565100,Metagenome or environmental,52030936,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6710809,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P26b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963363,AMPLICON,602,38287200,PRJNA559967,SAMN12565100,Metagenome or environmental,26724524,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX6710808,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P26g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963364,AMPLICON,602,26079242,PRJNA559967,SAMN12565100,Metagenome or environmental,14958510,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710807,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P31p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963365,AMPLICON,602,40129922,PRJNA559967,SAMN12565100,Metagenome or environmental,22862603,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710806,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P31s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963366,AMPLICON,602,39577888,PRJNA559967,SAMN12565100,Metagenome or environmental,22634449,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6710805,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P31k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963367,AMPLICON,602,40630786,PRJNA559967,SAMN12565100,Metagenome or environmental,23455516,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6710804,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P31m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963368,AMPLICON,600,102294600,PRJNA559967,SAMN12565100,Metagenome or environmental,63975767,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6710803,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S14s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963369,AMPLICON,602,30514176,PRJNA559967,SAMN12565100,Metagenome or environmental,17869455,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX6710802,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S25k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963370,AMPLICON,602,22152396,PRJNA559967,SAMN12565100,Metagenome or environmental,12220362,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6710801,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P31y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963371,AMPLICON,602,40377344,PRJNA559967,SAMN12565100,Metagenome or environmental,23694652,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX6710800,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S25b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963372,AMPLICON,600,56644800,PRJNA559967,SAMN12565100,Metagenome or environmental,36900313,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX6710799,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S14g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963373,AMPLICON,602,58333800,PRJNA559967,SAMN12565100,Metagenome or environmental,38376982,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710798,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S14b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963374,AMPLICON,601,68729300,PRJNA559967,SAMN12565100,Metagenome or environmental,46009545,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX6710797,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S14m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963375,AMPLICON,600,52851600,PRJNA559967,SAMN12565100,Metagenome or environmental,35682492,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX6710796,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S14k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963376,AMPLICON,600,41854200,PRJNA559967,SAMN12565100,Metagenome or environmental,27032611,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6710795,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P19p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963377,AMPLICON,601,78514012,PRJNA559967,SAMN12565100,Metagenome or environmental,52600239,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX6710794,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P19m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963378,AMPLICON,600,68314800,PRJNA559967,SAMN12565100,Metagenome or environmental,44779249,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6710793,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P19y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963379,AMPLICON,600,47695200,PRJNA559967,SAMN12565100,Metagenome or environmental,30445759,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6710792,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P19s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963380,AMPLICON,602,18599392,PRJNA559967,SAMN12565100,Metagenome or environmental,10530937,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6710791,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S9p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963381,AMPLICON,602,22997604,PRJNA559967,SAMN12565100,Metagenome or environmental,12536473,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6710790,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S9s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963382,AMPLICON,602,37597308,PRJNA559967,SAMN12565100,Metagenome or environmental,21612498,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6710789,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S9y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963383,AMPLICON,602,27466852,PRJNA559967,SAMN12565100,Metagenome or environmental,15611504,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX6710788,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P13b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963384,AMPLICON,602,42814842,PRJNA559967,SAMN12565100,Metagenome or environmental,28366802,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6710787,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P26y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963385,AMPLICON,602,30848286,PRJNA559967,SAMN12565100,Metagenome or environmental,17379906,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6710786,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S9g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963386,AMPLICON,602,21133210,PRJNA559967,SAMN12565100,Metagenome or environmental,11616071,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6710785,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S9k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963387,AMPLICON,602,22025976,PRJNA559967,SAMN12565100,Metagenome or environmental,12531077,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6710784,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S9m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963388,AMPLICON,602,42872634,PRJNA559967,SAMN12565100,Metagenome or environmental,29520586,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710783,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S22b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963389,AMPLICON,602,25275572,PRJNA559967,SAMN12565100,Metagenome or environmental,13954268,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6710782,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P13g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963390,AMPLICON,602,36447488,PRJNA559967,SAMN12565100,Metagenome or environmental,20378028,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX6710781,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P13k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963391,AMPLICON,600,64627200,PRJNA559967,SAMN12565100,Metagenome or environmental,40231744,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX6710780,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S17m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,1
SRR9963392,AMPLICON,602,18686682,PRJNA559967,SAMN12565100,Metagenome or environmental,10350203,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX6710779,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P33y,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963393,AMPLICON,602,35489706,PRJNA559967,SAMN12565100,Metagenome or environmental,20596855,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710778,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P33s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963394,AMPLICON,602,29262618,PRJNA559967,SAMN12565100,Metagenome or environmental,16734915,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6710777,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S26g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963395,AMPLICON,602,19159854,PRJNA559967,SAMN12565100,Metagenome or environmental,10949702,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,gs.US,ncbi.public",SRX6710776,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S26b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963396,AMPLICON,602,26943714,PRJNA559967,SAMN12565100,Metagenome or environmental,15530231,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX6710775,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P29p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963397,AMPLICON,602,19587274,PRJNA559967,SAMN12565100,Metagenome or environmental,11282532,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX6710774,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P29s,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963398,AMPLICON,602,41601210,PRJNA559967,SAMN12565100,Metagenome or environmental,24454621,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX6710773,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P33p,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963399,AMPLICON,602,26371212,PRJNA559967,SAMN12565100,Metagenome or environmental,15217004,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6710772,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P33m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963400,AMPLICON,602,31180590,PRJNA559967,SAMN12565100,Metagenome or environmental,17994488,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710771,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P29b,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963401,AMPLICON,602,47312384,PRJNA559967,SAMN12565100,Metagenome or environmental,25021152,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX6710770,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P29g,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963402,AMPLICON,602,31045742,PRJNA559967,SAMN12565100,Metagenome or environmental,17561617,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX6710769,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P29k,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963403,AMPLICON,602,21153076,PRJNA559967,SAMN12565100,Metagenome or environmental,11946723,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX6710768,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,P29m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
SRR9963404,AMPLICON,602,36230166,PRJNA559967,SAMN12565100,Metagenome or environmental,20618968,CHINESE HUMAN GENOME CENTER AT SHANGHAI,2018-03,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX6710767,China,Asia,China:Kunming,Homo sapiens,Illumina MiSeq,25 N 102 E,S24m,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-08-14T00:00:00Z,seven site bacteria,SRP218271,
