Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Host,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,replicate,Sample Name,Source_material_ID,SRA Study
SRR10299071,AMPLICON,500,3932500,PRJNA577959,SAMN13042923,Metagenome or environmental,2914904,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX7011786,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,73P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,73P2-biological replicate 3,73P2,placental sample,SRP226041
SRR10299072,AMPLICON,500,3241500,PRJNA577959,SAMN13042922,Metagenome or environmental,2415055,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX7011785,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,73P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,73P1-biological replicate 2,73P1,placental sample,SRP226041
SRR10299073,AMPLICON,500,2192000,PRJNA577959,SAMN13042921,Metagenome or environmental,1670820,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011784,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,73MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,73MB-F-biological replicate 2,73MB,maternal blood,SRP226041
SRR10299074,AMPLICON,500,230500,PRJNA577959,SAMN13042920,Metagenome or environmental,253345,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX7011783,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,73CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,73CB-F-biological replicate 2,73CB,cord blood,SRP226041
SRR10299075,AMPLICON,502,97187702,PRJNA577959,SAMN13042749,Metagenome or environmental,63618401,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX7011782,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,29Mat-Bld_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,29MAT-biological replicate 1,29Mat-Bld,maternal blood,SRP226041
SRR10299076,AMPLICON,500,118904000,PRJNA577959,SAMN13042919,Metagenome or environmental,84238166,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX7011781,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,72VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72VRS-F-biological replicate 2,72VRS,vagina-rectal swabs,SRP226041
SRR10299077,AMPLICON,500,2448500,PRJNA577959,SAMN13042918,Metagenome or environmental,1821179,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7011780,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,72P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72P2-biological replicate 3,72P2,placental sample,SRP226041
SRR10299078,AMPLICON,500,2442000,PRJNA577959,SAMN13042917,Metagenome or environmental,1820246,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7011779,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,72P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72P1-biological replicate 2,72P1,placental sample,SRP226041
SRR10299079,AMPLICON,500,130000,PRJNA577959,SAMN13042916,Metagenome or environmental,177750,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX7011778,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,72MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72MB-F-biological replicate 2,72MB,maternal blood,SRP226041
SRR10299080,AMPLICON,500,387500,PRJNA577959,SAMN13042915,Metagenome or environmental,360402,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011777,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,72CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,72CB-F-biological replicate 2,72CB,cord blood,SRP226041
SRR10299081,AMPLICON,500,221273000,PRJNA577959,SAMN13042914,Metagenome or environmental,161925438,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011776,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,71VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71VRS-F-biological replicate 2,71VRS,vagina-rectal swabs,SRP226041
SRR10299082,AMPLICON,500,9835500,PRJNA577959,SAMN13042913,Metagenome or environmental,7113902,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX7011775,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,71P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71P2-biological replicate 3,71P2,placental sample,SRP226041
SRR10299083,AMPLICON,500,8093500,PRJNA577959,SAMN13042912,Metagenome or environmental,5894483,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX7011774,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,71P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71P1-biological replicate 2,71P1,placental sample,SRP226041
SRR10299084,AMPLICON,500,665500,PRJNA577959,SAMN13042911,Metagenome or environmental,570123,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7011773,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,71MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71MB-F-biological replicate 2,71MB,maternal blood,SRP226041
SRR10299085,AMPLICON,500,609000,PRJNA577959,SAMN13042910,Metagenome or environmental,528160,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7011772,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,71CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,71CB-F-biological replicate 2,71CB,cord blood,SRP226041
SRR10299086,AMPLICON,502,89460918,PRJNA577959,SAMN13042748,Metagenome or environmental,57989106,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX7011771,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,29Crd-Bld_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,29CRD-biological replicate 1,29Crd-Bld,cord blood,SRP226041
SRR10299087,AMPLICON,500,248735000,PRJNA577959,SAMN13042909,Metagenome or environmental,177362277,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX7011770,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,70VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,70VRS-F-biological replicate 2,70VRS,vagina-rectal swabs,SRP226041
SRR10299088,AMPLICON,500,13770500,PRJNA577959,SAMN13042908,Metagenome or environmental,9951189,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011769,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,70P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,70P2-biological replicate 3,70P2,placental sample,SRP226041
SRR10299089,AMPLICON,500,8185500,PRJNA577959,SAMN13042907,Metagenome or environmental,5895876,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011768,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,70P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,70P1-biological replicate 2,70P1,placental sample,SRP226041
SRR10299090,AMPLICON,500,4894000,PRJNA577959,SAMN13042906,Metagenome or environmental,3580331,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7011767,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,70MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,70MB-F-biological replicate 2,70MB,maternal blood,SRP226041
SRR10299091,AMPLICON,500,1353500,PRJNA577959,SAMN13042905,Metagenome or environmental,1059584,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX7011766,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,70CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,70CB-F-biological replicate 2,70CB,cord blood,SRP226041
SRR10299092,AMPLICON,500,168754000,PRJNA577959,SAMN13042904,Metagenome or environmental,119454615,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7011765,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,69VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,69VRS-F-biological replicate 2,69VRS,vagina-rectal swabs,SRP226041
SRR10299093,AMPLICON,500,1644000,PRJNA577959,SAMN13042903,Metagenome or environmental,1253777,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011764,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,69P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,69P2-biological replicate 3,69P2,placental sample,SRP226041
SRR10299094,AMPLICON,500,1729500,PRJNA577959,SAMN13042902,Metagenome or environmental,1322475,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX7011763,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,69P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,69P1-biological replicate 2,69P1,placental sample,SRP226041
SRR10299095,AMPLICON,500,232000,PRJNA577959,SAMN13042901,Metagenome or environmental,251899,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7011762,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,69MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,69MB-F-biological replicate 2,69MB,maternal blood,SRP226041
SRR10299096,AMPLICON,500,102000,PRJNA577959,SAMN13042900,Metagenome or environmental,158287,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX7011761,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,69CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,69CB-F-biological replicate 2,69CB,cord blood,SRP226041
SRR10299097,AMPLICON,502,48433462,PRJNA577959,SAMN13042747,Metagenome or environmental,29105588,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX7011760,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,28VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,28VRS-biological replicate 1,28VRS,vagina-rectal swabs,SRP226041
SRR10299098,AMPLICON,500,284471500,PRJNA577959,SAMN13042899,Metagenome or environmental,196867902,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7011759,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,68VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,68VRS-F-biological replicate 2,68VRS,vagina-rectal swabs,SRP226041
SRR10299099,AMPLICON,500,5036500,PRJNA577959,SAMN13042898,Metagenome or environmental,3683369,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX7011758,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,68P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,68P2-biological replicate 3,68P2,placental sample,SRP226041
SRR10299100,AMPLICON,500,6737000,PRJNA577959,SAMN13042897,Metagenome or environmental,4843526,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,gs.US,ncbi.public",SRX7011757,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,68P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,68P1-biological replicate 2,68P1,placental sample,SRP226041
SRR10299101,AMPLICON,500,495000,PRJNA577959,SAMN13042896,Metagenome or environmental,444994,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","ncbi.public,s3.us-east-1,gs.US",SRX7011756,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,68MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,68MB-F-biological replicate 2,68MB,maternal blood,SRP226041
SRR10299102,AMPLICON,500,143000,PRJNA577959,SAMN13042895,Metagenome or environmental,189487,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7011755,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,68CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,68CB-F-biological replicate 2,68CB,cord blood,SRP226041
SRR10299103,AMPLICON,500,163480500,PRJNA577959,SAMN13042894,Metagenome or environmental,116283205,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX7011754,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,67VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,67VRS-F-biological replicate 2,67VRS,vagina-rectal swabs,SRP226041
SRR10299104,AMPLICON,500,9481500,PRJNA577959,SAMN13042893,Metagenome or environmental,6825025,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX7011753,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,67P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,67P2-biological replicate 3,67P2,placental sample,SRP226041
SRR10299105,AMPLICON,500,9106500,PRJNA577959,SAMN13042892,Metagenome or environmental,6601536,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX7011752,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,67P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,67P1-biological replicate 2,67P1,placental sample,SRP226041
SRR10299106,AMPLICON,500,572500,PRJNA577959,SAMN13042891,Metagenome or environmental,498637,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011751,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,67MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,67MB-F-biological replicate 2,67MB,maternal blood,SRP226041
SRR10299107,AMPLICON,500,282500,PRJNA577959,SAMN13042890,Metagenome or environmental,293333,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7011750,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,67CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,67CB-F-biological replicate 2,67CB,cord blood,SRP226041
SRR10299108,AMPLICON,502,115450462,PRJNA577959,SAMN13042746,Metagenome or environmental,74614890,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,gs.US,ncbi.public",SRX7011749,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,28Plac2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,28PLAC-biological replicate 2,28Plac2,placental sample,SRP226041
SRR10299109,AMPLICON,500,134571000,PRJNA577959,SAMN13042889,Metagenome or environmental,90530918,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX7011748,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,66VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-19T00:00:00Z,66VRS-F-biological replicate 2,66VRS,vagina-rectal swabs,SRP226041
SRR10299110,AMPLICON,500,9440500,PRJNA577959,SAMN13042888,Metagenome or environmental,6819640,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX7011747,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,66P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,66P2-biological replicate 3,66P2,placental sample,SRP226041
SRR10299111,AMPLICON,500,4357500,PRJNA577959,SAMN13042887,Metagenome or environmental,3208204,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX7011746,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,66P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,66P1-biological replicate 2,66P1,placental sample,SRP226041
SRR10299112,AMPLICON,500,402000,PRJNA577959,SAMN13042886,Metagenome or environmental,378312,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX7011745,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,66MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,66MB-F-biological replicate 2,66MB,maternal blood,SRP226041
SRR10299113,AMPLICON,500,292500,PRJNA577959,SAMN13042885,Metagenome or environmental,299861,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX7011744,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,66CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,66CB-F-biological replicate 2,66CB,cord blood,SRP226041
SRR10299114,AMPLICON,500,180248500,PRJNA577959,SAMN13042884,Metagenome or environmental,125844561,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX7011743,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,vagina-rectal swabs,missing,65VRS_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,65VRS-F-biological replicate 2,65VRS,vagina-rectal swabs,SRP226041
SRR10299115,AMPLICON,500,12597000,PRJNA577959,SAMN13042883,Metagenome or environmental,9059564,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","gs,s3,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX7011742,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,65P2_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,65P2-biological replicate 3,65P2,placental sample,SRP226041
SRR10299116,AMPLICON,500,8694500,PRJNA577959,SAMN13042882,Metagenome or environmental,6234628,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX7011741,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,placental sample,missing,65P1_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,65P1-biological replicate 2,65P1,placental sample,SRP226041
SRR10299117,AMPLICON,500,793000,PRJNA577959,SAMN13042881,Metagenome or environmental,651665,MICHIGAN STATE UNIVERSITY,missing,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,gs.US,ncbi.public",SRX7011740,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,maternal blood,missing,65MB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,65MB-F-biological replicate 2,65MB,maternal blood,SRP226041
SRR10299118,AMPLICON,500,170500,PRJNA577959,SAMN13042880,Metagenome or environmental,205805,MICHIGAN STATE UNIVERSITY,missing,public,"sra,fastq","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX7011739,USA,North America,USA: Michigan,Homo sapiens,Illumina MiSeq,cord blood,missing,65CB_GDM_Placental_microbiome,PAIRED,PCR,METAGENOMIC,human metagenome,ILLUMINA,2019-10-17T00:00:00Z,65CB-F-biological replicate 2,65CB,cord blood,SRP226041
