Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,Instrument,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ref_biomaterial,ReleaseDate,Sample Name,SRA Study,Host,isolation_source
SRR7048846,AMPLICON,502,268068,PRJNA451186,SAMN08963564,Metagenome or environmental,250707,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980294,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S.B12_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S.B12,2018-04-20T00:00:00Z,S.B12,SRP141397,,laboratory sample
SRR7048847,AMPLICON,502,6864850,PRJNA451186,SAMN08963567,Metagenome or environmental,4357594,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980293,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S.B2_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S.B2,2018-04-20T00:00:00Z,S.B2,SRP141397,,laboratory sample
SRR7048848,AMPLICON,502,3834778,PRJNA451186,SAMN08963566,Metagenome or environmental,2548679,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980292,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S.B14_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S.B14,2018-04-20T00:00:00Z,S.B14,SRP141397,,laboratory sample
SRR7048849,AMPLICON,502,11344698,PRJNA451186,SAMN08963620,Metagenome or environmental,6857068,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980291,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S46_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S46,2018-04-20T00:00:00Z,S46,SRP141397,Homo sapiens,
SRR7048850,AMPLICON,502,13193564,PRJNA451186,SAMN08963621,Metagenome or environmental,8042823,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1",SRX3980290,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S47_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S47,2018-04-20T00:00:00Z,S47,SRP141397,Homo sapiens,
SRR7048851,AMPLICON,502,26806298,PRJNA451186,SAMN08963622,Metagenome or environmental,16099102,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980289,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S48_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S48,2018-04-20T00:00:00Z,S48,SRP141397,Homo sapiens,
SRR7048852,AMPLICON,502,14584606,PRJNA451186,SAMN08963623,Metagenome or environmental,8795593,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980288,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S49_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S49,2018-04-20T00:00:00Z,S49,SRP141397,Homo sapiens,
SRR7048853,AMPLICON,502,22143722,PRJNA451186,SAMN08963624,Metagenome or environmental,13183762,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980287,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S50_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S50,2018-04-20T00:00:00Z,S50,SRP141397,Homo sapiens,
SRR7048854,AMPLICON,502,27779174,PRJNA451186,SAMN08963625,Metagenome or environmental,17228607,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980286,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S51_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S51,2018-04-20T00:00:00Z,S51,SRP141397,Homo sapiens,
SRR7048855,AMPLICON,502,31809732,PRJNA451186,SAMN08963626,Metagenome or environmental,19321736,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980285,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S52_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S52,2018-04-20T00:00:00Z,S52,SRP141397,Homo sapiens,
SRR7048856,AMPLICON,502,24439368,PRJNA451186,SAMN08963627,Metagenome or environmental,14413943,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980284,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S53_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S53,2018-04-20T00:00:00Z,S53,SRP141397,Homo sapiens,
SRR7048857,AMPLICON,502,24155738,PRJNA451186,SAMN08963628,Metagenome or environmental,14764440,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980283,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S54_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S54,2018-04-20T00:00:00Z,S54,SRP141397,Homo sapiens,
SRR7048858,AMPLICON,502,19091562,PRJNA451186,SAMN08963629,Metagenome or environmental,11461601,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980282,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,S55_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,S55,2018-04-20T00:00:00Z,S55,SRP141397,Homo sapiens,
SRR7048859,AMPLICON,502,131022,PRJNA451186,SAMN08963316,Metagenome or environmental,158924,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980281,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS02_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS02,2018-04-20T00:00:00Z,AS02,SRP141397,,air swab in delivery room
SRR7048860,AMPLICON,502,389050,PRJNA451186,SAMN08963317,Metagenome or environmental,338685,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980280,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS03_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS03,2018-04-20T00:00:00Z,AS03,SRP141397,,air swab in delivery room
SRR7048861,WGS,199,4320482,PRJNA451186,SAMN08963552,Metagenome or environmental,2373303,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980279,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,MP77_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,MP77,2018-04-20T00:00:00Z,MP77,SRP141397,Homo sapiens,
SRR7048862,WGS,135,3820262,PRJNA451186,SAMN08963562,Metagenome or environmental,1969545,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980278,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S.B10_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S.B10,2018-04-20T00:00:00Z,S.B10,SRP141397,,laboratory sample
SRR7048863,WGS,125,9086093,PRJNA451186,SAMN08963574,Metagenome or environmental,4557560,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980277,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S.B9_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S.B9,2018-04-20T00:00:00Z,S.B9,SRP141397,,laboratory sample
SRR7048864,WGS,225,243554565,PRJNA451186,SAMN08963615,Metagenome or environmental,102695063,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,s3.us-east-1,ncbi.public",SRX3980276,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S41_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S41,2018-04-20T00:00:00Z,S41,SRP141397,Homo sapiens,
SRR7048865,AMPLICON,502,4446716,PRJNA451186,SAMN08963408,Metagenome or environmental,2853420,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980275,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP43_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP43,2018-04-20T00:00:00Z,FP43,SRP141397,Homo sapiens,
SRR7048866,AMPLICON,502,176704,PRJNA451186,SAMN08963409,Metagenome or environmental,187364,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980274,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP44_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP44,2018-04-20T00:00:00Z,FP44,SRP141397,Homo sapiens,
SRR7048867,WGS,116,55607007,PRJNA451186,SAMN08963565,Metagenome or environmental,26515081,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980273,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S.B13_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S.B13,2018-04-20T00:00:00Z,S.B13,SRP141397,,laboratory sample
SRR7048868,AMPLICON,502,305216,PRJNA451186,SAMN08963407,Metagenome or environmental,271471,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980272,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP42_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP42,2018-04-20T00:00:00Z,FP42,SRP141397,Homo sapiens,
SRR7048869,AMPLICON,502,86846,PRJNA451186,SAMN08963404,Metagenome or environmental,136698,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980271,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP39_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP39,2018-04-20T00:00:00Z,FP39,SRP141397,Homo sapiens,
SRR7048870,AMPLICON,502,48694,PRJNA451186,SAMN08963405,Metagenome or environmental,111176,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980270,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP40_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP40,2018-04-20T00:00:00Z,FP40,SRP141397,Homo sapiens,
SRR7048871,AMPLICON,502,183732,PRJNA451186,SAMN08963402,Metagenome or environmental,206224,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980269,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP37_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP37,2018-04-20T00:00:00Z,FP37,SRP141397,Homo sapiens,
SRR7048872,AMPLICON,502,164154,PRJNA451186,SAMN08963403,Metagenome or environmental,192499,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980268,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP38_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP38,2018-04-20T00:00:00Z,FP38,SRP141397,Homo sapiens,
SRR7048873,WGS,208,4802671,PRJNA451186,SAMN08963551,Metagenome or environmental,2727450,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980267,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,MP76_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,MP76,2018-04-20T00:00:00Z,MP76,SRP141397,Homo sapiens,
SRR7048874,AMPLICON,502,870468,PRJNA451186,SAMN08963401,Metagenome or environmental,685949,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980266,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP36_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP36,2018-04-20T00:00:00Z,FP36,SRP141397,Homo sapiens,
SRR7048875,AMPLICON,502,535132,PRJNA451186,SAMN08963538,Metagenome or environmental,415951,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980265,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP63_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP63,2018-04-20T00:00:00Z,MP63,SRP141397,Homo sapiens,
SRR7048876,AMPLICON,502,5692680,PRJNA451186,SAMN08963539,Metagenome or environmental,3355554,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980264,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP64_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP64,2018-04-20T00:00:00Z,MP64,SRP141397,Homo sapiens,
SRR7048877,AMPLICON,502,1120464,PRJNA451186,SAMN08963534,Metagenome or environmental,805848,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980263,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP59_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP59,2018-04-20T00:00:00Z,MP59,SRP141397,Homo sapiens,
SRR7048878,AMPLICON,502,3717310,PRJNA451186,SAMN08963535,Metagenome or environmental,2452512,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980262,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP60_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP60,2018-04-20T00:00:00Z,MP60,SRP141397,Homo sapiens,
SRR7048879,AMPLICON,502,2012016,PRJNA451186,SAMN08963536,Metagenome or environmental,1359731,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","s3.us-east-1,ncbi.public,gs.US",SRX3980261,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP61_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP61,2018-04-20T00:00:00Z,MP61,SRP141397,Homo sapiens,
SRR7048880,AMPLICON,502,2999952,PRJNA451186,SAMN08963537,Metagenome or environmental,1958676,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980260,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP62_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP62,2018-04-20T00:00:00Z,MP62,SRP141397,Homo sapiens,
SRR7048881,AMPLICON,502,1872460,PRJNA451186,SAMN08963530,Metagenome or environmental,1271374,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980259,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP55_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP55,2018-04-20T00:00:00Z,MP55,SRP141397,Homo sapiens,
SRR7048882,AMPLICON,502,2723852,PRJNA451186,SAMN08963531,Metagenome or environmental,1799061,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","gs.US,ncbi.public,s3.us-east-1",SRX3980258,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP56_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP56,2018-04-20T00:00:00Z,MP56,SRP141397,Homo sapiens,
SRR7048883,AMPLICON,502,1394054,PRJNA451186,SAMN08963532,Metagenome or environmental,1007343,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,ncbi,gs","s3.us-east-1,ncbi.public,gs.US",SRX3980257,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP57_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP57,2018-04-20T00:00:00Z,MP57,SRP141397,Homo sapiens,
SRR7048884,AMPLICON,502,16013298,PRJNA451186,SAMN08963533,Metagenome or environmental,9820292,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980256,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,MP58_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,MP58,2018-04-20T00:00:00Z,MP58,SRP141397,Homo sapiens,
SRR7048885,AMPLICON,502,120982,PRJNA451186,SAMN08963373,Metagenome or environmental,157685,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,ncbi,s3","ncbi.public,s3.us-east-1,gs.US",SRX3980255,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP08_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP08,2018-04-20T00:00:00Z,FP08,SRP141397,Homo sapiens,
SRR7048886,AMPLICON,502,112448,PRJNA451186,SAMN08963372,Metagenome or environmental,149462,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980254,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP07_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP07,2018-04-20T00:00:00Z,FP07,SRP141397,Homo sapiens,
SRR7048887,AMPLICON,502,48694,PRJNA451186,SAMN08963371,Metagenome or environmental,109693,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public",SRX3980253,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP06_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP06,2018-04-20T00:00:00Z,FP06,SRP141397,Homo sapiens,
SRR7048888,AMPLICON,502,275096,PRJNA451186,SAMN08963370,Metagenome or environmental,254840,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980252,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP05_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP05,2018-04-20T00:00:00Z,FP05,SRP141397,Homo sapiens,
SRR7048889,AMPLICON,502,186744,PRJNA451186,SAMN08963377,Metagenome or environmental,203829,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980251,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP12_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP12,2018-04-20T00:00:00Z,FP12,SRP141397,Homo sapiens,
SRR7048890,AMPLICON,502,58734,PRJNA451186,SAMN08963376,Metagenome or environmental,117163,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980250,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP11_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP11,2018-04-20T00:00:00Z,FP11,SRP141397,Homo sapiens,
SRR7048891,AMPLICON,502,127508,PRJNA451186,SAMN08963375,Metagenome or environmental,162773,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","ncbi.public,gs.US,s3.us-east-1",SRX3980249,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP10_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP10,2018-04-20T00:00:00Z,FP10,SRP141397,Homo sapiens,
SRR7048892,AMPLICON,502,111444,PRJNA451186,SAMN08963374,Metagenome or environmental,150633,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,gs,ncbi","ncbi.public,s3.us-east-1,gs.US",SRX3980248,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP09_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP09,2018-04-20T00:00:00Z,FP09,SRP141397,Homo sapiens,
SRR7048893,AMPLICON,502,61244,PRJNA451186,SAMN08963379,Metagenome or environmental,117176,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","gs.US,s3.us-east-1,ncbi.public",SRX3980247,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP14_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP14,2018-04-20T00:00:00Z,FP14,SRP141397,Homo sapiens,
SRR7048894,AMPLICON,502,753000,PRJNA451186,SAMN08963378,Metagenome or environmental,550058,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980246,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,FP13_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,FP13,2018-04-20T00:00:00Z,FP13,SRP141397,Homo sapiens,
SRR7048895,WGS,219,117637674,PRJNA451186,SAMN08963616,Metagenome or environmental,48800984,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","s3,gs,ncbi","s3.us-east-1,ncbi.public,gs.US",SRX3980245,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S42_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S42,2018-04-20T00:00:00Z,S42,SRP141397,Homo sapiens,
SRR7048896,WGS,224,546241699,PRJNA451186,SAMN08963617,Metagenome or environmental,228348703,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","gs,s3,ncbi","s3.us-east-1,gs.US,ncbi.public",SRX3980244,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S43_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S43,2018-04-20T00:00:00Z,S43,SRP141397,Homo sapiens,
SRR7048897,WGS,200,6821263,PRJNA451186,SAMN08963443,Metagenome or environmental,3673174,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1",SRX3980243,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,FP78_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,FP78,2018-04-20T00:00:00Z,FP78,SRP141397,Homo sapiens,
SRR7048898,AMPLICON,502,1127492,PRJNA451186,SAMN08963318,Metagenome or environmental,805556,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"sra,fastq","ncbi,s3,gs","gs.US,ncbi.public,s3.us-east-1",SRX3980242,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS04_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS04,2018-04-20T00:00:00Z,AS04,SRP141397,,air swab in delivery room
SRR7048899,AMPLICON,502,577300,PRJNA451186,SAMN08963319,Metagenome or environmental,444341,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980241,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS05_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS05,2018-04-20T00:00:00Z,AS05,SRP141397,,air swab in delivery room
SRR7048900,WGS,118,7624220,PRJNA451186,SAMN08963563,Metagenome or environmental,3880525,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","ncbi,s3,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980240,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S.B11_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S.B11,2018-04-20T00:00:00Z,S.B11,SRP141397,,laboratory sample
SRR7048901,WGS,118,20768265,PRJNA451186,SAMN08963564,Metagenome or environmental,10194579,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","gs,s3,ncbi","gs.US,ncbi.public,s3.us-east-1",SRX3980239,USA,North America,USA:Philadelphia,Illumina HiSeq 2500,39.95 N 75.16 W,S.B12_shotgun,PAIRED,RANDOM,METAGENOMIC,metagenome,ILLUMINA,S.B12,2018-04-20T00:00:00Z,S.B12,SRP141397,,laboratory sample
SRR7048902,AMPLICON,502,1642042,PRJNA451186,SAMN08963314,Metagenome or environmental,1107752,UNIVERSITY OF PENNSYLVANIA,2017-10-25,public,"fastq,sra","s3,ncbi,gs","ncbi.public,s3.us-east-1,gs.US",SRX3980238,USA,North America,USA:Philadelphia,Illumina MiSeq,39.95 N 75.16 W,AS.B5_16S,PAIRED,PCR,METAGENOMIC,metagenome,ILLUMINA,AS.B5,2018-04-20T00:00:00Z,AS.B5,SRP141397,,laboratory sample
